Lineage,Speciation_Rate,Extinction_Rate,Net.diversification_Rate,Taxonomic.group,Biogeographic.origin,Habitat,tip_names
Raorchestes,0.0607215318344023,0.0139550943361087,0.0467664374982936,Herpetofauna,Asian,Wet,Raorchestes_drutaahu_CESF469
Raorchestes,0.0549259837273233,0.0126231546086277,0.0423028291186956,Herpetofauna,Asian,Wet,Raorchestes_sp_CESF1160
Raorchestes,0.0664447257861512,0.0152704055459497,0.0511743202402015,Herpetofauna,Asian,Wet,Raorchestes_griet_CESF073
Raorchestes,0.0632123373259394,0.0145275342031083,0.048684803122831,Herpetofauna,Asian,Wet,Raorchestes_honnametti
Raorchestes,0.0497073614733321,0.011423804663742,0.03828355680959,Herpetofauna,Asian,Wet,Raorchestes_charius_CESF132
Raorchestes,0.0506634085524782,0.0116435245353624,0.0390198840171158,Herpetofauna,Asian,Wet,Raorchestes_kollimalai_CESF069
Raorchestes,0.0679784890054065,0.0156228968248643,0.0523555921805423,Herpetofauna,Asian,Wet,Raorchestes_marki_CESF467
Raorchestes,0.057812016355645,0.0132864260441237,0.0445255903115214,Herpetofauna,Asian,Wet,Raorchestes_aureus_CESF1166
Raorchestes,0.0631004737629439,0.0145018255866223,0.0485986481763216,Herpetofauna,Asian,Wet,Raorchestes_lechiya
Raorchestes,0.0621484435148261,0.0142830288678645,0.0478654146469616,Herpetofauna,Asian,Wet,Raorchestes_sp_CESF403
Raorchestes,0.0486648176931284,0.0111842060178788,0.0374806116752496,Herpetofauna,Asian,Wet,Raorchestes_aff_signatus_CESF1075
Raorchestes,0.0564927040935465,0.0129832201380774,0.0435094839554691,Herpetofauna,Asian,Wet,Raorchestes_signatus_CESF425
Raorchestes,0.0458706657655386,0.0105420507138052,0.0353286150517335,Herpetofauna,Asian,Wet,Raorchestes_montanus_CESF129
Raorchestes,0.0476016057638332,0.0109398573935217,0.0366617483703115,Herpetofauna,Asian,Wet,Raorchestes_tinniens_CESF438
Raorchestes,0.052880726792378,0.0121531112384015,0.0407276155539766,Herpetofauna,Asian,Wet,Raorchestes_aff_primarrumfi_CESF427
Raorchestes,0.0523977559089053,0.012042114298159,0.0403556416107463,Herpetofauna,Asian,Wet,Raorchestes_primarrumfi_CESF441
Raorchestes,0.0553119408479486,0.0127118557310353,0.0426000851169133,Herpetofauna,Asian,Wet,Raorchestes_vellikkannan
Raorchestes,0.0626865006441931,0.0144066857943566,0.0482798148498365,Herpetofauna,Asian,Wet,Raorchestes_sanjappai
Raorchestes,0.063777970731006,0.01465752874193,0.049120441989076,Herpetofauna,Asian,Wet,Raorchestes_silentvalley
Raorchestes,0.0611674129668,0.0140575672658476,0.0471098457009525,Herpetofauna,Asian,Wet,Raorchestes_chromasynchysi_CESF1127
Raorchestes,0.0481056992141132,0.0110557087470754,0.0370499904670377,Herpetofauna,Asian,Wet,Raorchestes_ravi_CESF1672
Raorchestes,0.0431128450571901,0.00990824509355115,0.0332045999636389,Herpetofauna,Asian,Wet,Raorchestes_aff_chromasynchysi_CESF1154
Raorchestes,0.0426975163951069,0.00981279376871192,0.032884722626395,Herpetofauna,Asian,Wet,Raorchestes_aff_chromasynchysi1_CESF399
Raorchestes,0.0372823875072145,0.00856828243657336,0.0287141050706411,Herpetofauna,Asian,Wet,Raorchestes_aff_chromasynchysi2_CESF126
Ranixalidae,0.0532224168174604,0.00454862776058817,0.0486737890568722,Herpetofauna,Gondwanan,Wet,Ranixalidae_SallywalkeranadiplostictaCESF2045
Ranixalidae,0.0564682460592871,0.0048260309654471,0.05164221509384,Herpetofauna,Gondwanan,Wet,Ranixalidae_Sallywalkeranasp2CESF1554
Ranixalidae,0.0473974779235851,0.00405080221374605,0.043346675709839,Herpetofauna,Gondwanan,Wet,Ranixalidae_Sallywalkeranasp1CESF1606
Ranixalidae,0.0526621551729457,0.00450074527381248,0.0481614098991332,Herpetofauna,Gondwanan,Wet,Ranixalidae_SallywalkeranaphrynodermaSDBDU20021181
Ranixalidae,0.0518169409028722,0.00442850945059371,0.0473884314522785,Herpetofauna,Gondwanan,Wet,Ranixalidae_SallywalkeranaleptodactylaSDBDU20021026
Ranixalidae,0.0667621161599181,0.00570579152694528,0.0610563246329729,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranasemipalmataCESF2768
Ranixalidae,0.065684432964268,0.00561368786097185,0.0600707451032961,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranasemipalmataSDBDU20064819
Ranixalidae,0.0643509103151984,0.00549971900153928,0.0588511913136591,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranaparamakriZSIWGRCVA889
Ranixalidae,0.0648802295211717,0.00554495700797481,0.0593352725131969,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranasalelkariSDBDU200340180
Ranixalidae,0.0672261652387702,0.00574545125396559,0.0614807139848046,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranachiravasiWILD15AMP535
Ranixalidae,0.0678497979791033,0.00579874972037722,0.0620510482587261,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranaduboisiWILD15AMP631
Ranixalidae,0.0696682310482953,0.00595416121113433,0.0637140698371609,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranagundiaWILD500
Ranixalidae,0.0712234884796839,0.00608708052503055,0.0651364079546533,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranabeddomiiWILD14AMP411
Ranixalidae,0.0697788152564432,0.0059636122362689,0.0638152030201743,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranasarojammaBNHS5981
Ranixalidae,0.0718864262940853,0.0061437381803278,0.0657426881137576,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranayaderaCESF459
Ranixalidae,0.0572672985368598,0.00489432159370098,0.0523729769431589,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranaleithiiWILD15AMP525
Ranixalidae,0.060672760322966,0.00518536771569563,0.0554873926072704,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranabrachytarsusSDBDU20051231
Ranixalidae,0.0607479628398243,0.00519179486193029,0.055556167977894,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranaaffbrachytarsusCESF2151
Ranixalidae,0.0606906059071039,0.00518689287979504,0.0555037130273089,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranatysoniWILD16AMP650
Ranixalidae,0.0639103419887707,0.00546206604551329,0.0584482759432574,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranabhadraiZSIWGRCVA887
Ranixalidae,0.0626819508685609,0.00535708220065314,0.0573248686679078,Herpetofauna,Gondwanan,Wet,Ranixalidae_IndiranaleithiiNair212
Microhyla2,0.0533072836714219,0.00274739251528166,0.0505598911561403,Herpetofauna,Asian,Wet + Dry,Microhyla2_MN160599MeosZSIA14399
Microhyla2,0.0435809226449556,0.00224610770681624,0.0413348149381394,Herpetofauna,Asian,Wet + Dry,Microhyla2_KAR-1Mkarunaratnei
Microhyla2,0.043071086478227,0.00221983137135101,0.040851255106876,Herpetofauna,Asian,Wet + Dry,Microhyla2_MH807390Mdarreli
Microhyla2,0.0400903708913926,0.00206620891810561,0.038024161973287,Herpetofauna,Asian,Wet + Dry,Microhyla2_KT600663MlateriteGL3302
Microhyla2,0.0363429865999875,0.00187307329300885,0.0344699133069787,Herpetofauna,Asian,Wet + Dry,Microhyla2_VAG013Mzeylanica
Microhyla2,0.050283736031847,0.0025915625501728,0.0476921734816742,Herpetofauna,Asian,Wet + Dry,Microhyla2_KT600669Msholigari
Microhyla1,0.0485892311477216,0.00250422983098099,0.0460850013167406,Herpetofauna,Asian,Wet + Dry,Microhyla1_MF496241Mtaraiensis
Microhyla1,0.0515755442533065,0.00265814077352954,0.0489174034797769,Herpetofauna,Asian,Wet + Dry,Microhyla1_AB201176MnilphamariensisIABHU
Microhyla1,0.0558144032802793,0.00287660640827886,0.0529377968720004,Herpetofauna,Asian,Wet + Dry,Microhyla1_AB201188Mornata
Microhyla1,0.0609175018736052,0.00313961389833343,0.0577778879752718,Herpetofauna,Asian,Wet + Dry,Microhyla1_EAG019Mrubra
Microhyla1,0.057492989019414,0.00296311867411449,0.0545298703452996,Herpetofauna,Asian,Wet + Dry,Microhyla1_VAG015Mmihintalei
Uperodon,0.0171413970513167,0.00316564276177478,0.0139757542895419,Herpetofauna,Asian,Wet + Dry,Uperodon_t1
Uperodon,0.0184286753881671,0.00340337503862715,0.01502530034954,Herpetofauna,Asian,Wet + Dry,Uperodon_t5
Uperodon,0.016519314997756,0.00305075775303315,0.0134685572447229,Herpetofauna,Asian,Wet + Dry,Uperodon_t6
Uperodon,0.0208221548500883,0.0038453985744804,0.0169767562756079,Herpetofauna,Asian,Wet + Dry,Uperodon_t3
Uperodon,0.020151908004593,0.00372161857751208,0.0164302894270809,Herpetofauna,Asian,Wet + Dry,Uperodon_t2
Uperodon,0.0184795067532905,0.00341276248485409,0.0150667442684364,Herpetofauna,Asian,Wet + Dry,Uperodon_t4
Hemidactylus,0.0610959254617498,0.0055483389290049,0.0555475865327449,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_depressus_AMB7524
Hemidactylus,0.0604843859257785,0.00549280284229516,0.0549915830834833,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_scabriceps_CES12008
Hemidactylus,0.04392388998848,0.00398888513259346,0.0399350048558866,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_paaragowli_CESL273
Hemidactylus,0.0421394346979889,0.00382683238225909,0.0383126023157298,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_acanthopholis_CES17066
Hemidactylus,0.0529093937639121,0.00480489078300566,0.0481045029809064,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_meghamalai_CES17065
Hemidactylus,0.0511694182402204,0.00464687739895997,0.0465225408412604,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_kolliensis_G121
Hemidactylus,0.0467410548810449,0.00424472192571364,0.0424963329553312,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_graniticolus_CES15265
Hemidactylus,0.0549450059290965,0.0049897519850431,0.0499552539440534,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_siva_OUH782017
Hemidactylus,0.0406707423332413,0.00369345518958258,0.0369772871436587,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_triedrus_CES14070
Hemidactylus,0.0368689830076958,0.00334820386381557,0.0335207791438802,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_triedrus_CES13191
Hemidactylus,0.0400096664368966,0.00363342052928412,0.0363762459076125,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_lankae_AMB7453
Hemidactylus,0.0521522827746758,0.00473613483335093,0.0474161479413249,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_maculatus_CES13132
Hemidactylus,0.0467333138919153,0.00424401893887758,0.0424892949530377,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_kangerensis_BNHS2486
Hemidactylus,0.0487445705197185,0.00442666832768577,0.0443179021920327,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_ishan_CES11079
Hemidactylus,0.0517597242787454,0.00470048519602372,0.0470592390827217,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_nalgonda_CES16177
Hemidactylus,0.0508494002222354,0.00461781542119714,0.0462315848010383,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_mahabubi_CES17032
Hemidactylus,0.0699318080174353,0.00635075694273182,0.0635810510747035,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_hunae_AMB7416
Hemidactylus,0.0788731107319825,0.00716274853713361,0.0717103621948489,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_prashadi_JB02
Hemidactylus,0.0762678690305467,0.00692615724495992,0.0693417117855868,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_adoni_CES16102
Hemidactylus,0.0881744794768088,0.00800743901215161,0.0801670404646572,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_aaronbaueri_CES14023
Hemidactylus,0.0740705132689777,0.00672660752997246,0.0673439057390052,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_aaronbaueri_CES08016
Hemidactylus,0.0587375958375722,0.00533417060333739,0.0534034252342348,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_frenatus_CAS229633
Hemidactylus,0.0559313970273938,0.00507932967927629,0.0508520673481175,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_frenatus_AMB7420
Hemidactylus,0.0614216904965458,0.00557792281386476,0.055843767682681,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_frenatus_CES15211
Hemidactylus,0.0689638961343099,0.00626285741194636,0.0627010387223636,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_frenatus_CES12020
Hemidactylus,0.0833000118192266,0.00756477121624971,0.0757352406029768,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_frenatus_CES07035
Hemidactylus,0.0617380488294286,0.00560665244256885,0.0561313963868597,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_flavicaudatus_CES16127
Hemidactylus,0.0514859003466197,0.00467561826797861,0.0468102820786411,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_kurnool_CES16114
Hemidactylus,0.0487988334267959,0.00443159613584095,0.0443672372909549,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_cf_gleadowi_CES11014
Hemidactylus,0.0497434907646218,0.0045173838384155,0.0452261069262063,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_reticulatus_CES13062
Hemidactylus,0.0466171884488845,0.00423347317316004,0.0423837152757245,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_vijayrahvani_CES11016
Hemidactylus,0.0418948564850445,0.00380462136229647,0.0380902351227481,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_satarensis_CES14220
Hemidactylus,0.0371934580300642,0.00337767059804523,0.033815787432019,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_imbricatus_JFBM2
Hemidactylus,0.0396582964172767,0.00360151136441579,0.0360567850528609,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_albofasciatus_CES07038
Hemidactylus,0.0580331315886858,0.00527019569197222,0.0527629358967136,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_gracilis_CES13006
Hemidactylus,0.054810491000436,0.00497753620453762,0.0498329547958983,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_parvimaculatus_CES14174
Hemidactylus,0.0522467714021463,0.00474471568266585,0.0475020557194804,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_cf_kushmorensis_CES11065
Hemidactylus,0.059837998157862,0.00543410206333391,0.0544038960945281,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_chipkali_NCBSAT110
Hemidactylus,0.060907542580581,0.00553123120757753,0.0553763113730034,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_murrayi_CES17064
Hemidactylus,0.0490823519399924,0.00445734346337503,0.0446250084766173,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_murrayi_CAS229632
Hemidactylus,0.0678765809670129,0.00616411444299685,0.0617124665240161,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_treutleri_CES14116
Hemidactylus,0.0494758788991181,0.00449308105029967,0.0449827978488185,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_Sankariensis_NCBSBH682
Hemidactylus,0.0486254440163421,0.00441585002497304,0.044209593991369,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_chikhaldaraensis_IAG062
Hemidactylus,0.0579074501380958,0.00525878211112059,0.0526486680269752,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_hemachandrai_CES16279
Hemidactylus,0.0501059220240494,0.00455029751392778,0.0455556245101216,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_yajurvedi_CES12006
Hemidactylus,0.0493081380458452,0.00447784790505857,0.0448302901407867,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_flaviviridis_CAS228540
Hemidactylus,0.0512813550824214,0.00465704278289483,0.0466243122995266,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_leschanautii_CES14072
Hemidactylus,0.0688188813985839,0.00624968810650697,0.0625691932920769,Herpetofauna,Asian,Wet + Dry,Hemidactylus_H_giganteus_CES11044
Dravidogecko,0.0492621830171422,0.0101631548400731,0.0390990281770691,Herpetofauna,Asian,Wet,Dravidogecko_Kodaikanal-1
Dravidogecko,0.0507333598184645,0.0104666695589348,0.0402666902595297,Herpetofauna,Asian,Wet,Dravidogecko_Munnar-1
Dravidogecko,0.049674862381467,0.0102482936630416,0.0394265687184255,Herpetofauna,Asian,Wet,Dravidogecko_Valparai-1
Dravidogecko,0.0424808888199282,0.00876412339807647,0.0337167654218517,Herpetofauna,Asian,Wet,Dravidogecko_Wayanad-1
Dravidogecko,0.0414929368266306,0.00856030155203793,0.0329326352745927,Herpetofauna,Asian,Wet,Dravidogecko_Ponmudi-1
Dravidogecko,0.0451853351589335,0.00932207079741148,0.035863264361522,Herpetofauna,Asian,Wet,Dravidogecko_KMTR-1
Dravidogecko,0.0554857801781053,0.011447129234531,0.0440386509435743,Herpetofauna,Asian,Wet,Dravidogecko_Meghamalai-1
Hemiphyllodactylus,0.0787149350013813,0.0101349240467908,0.0685800109545905,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_CESL482HemiphyllodactylusKMTR
Hemiphyllodactylus,0.0888134830181461,0.0114351603632025,0.0773783226549437,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HpCMB
Hemiphyllodactylus,0.111023645944199,0.0142948249785445,0.0967288209656547,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_AQ191HpaurNCBS
Hemiphyllodactylus,0.0955619968099443,0.0123040637639027,0.0832579330460416,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HPCHLIAG007
Hemiphyllodactylus,0.0988134853279735,0.0127227084489127,0.0860907768790608,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_G509HemiphyllodactylusTirupati
Hemiphyllodactylus,0.0881187785924912,0.0113457138485244,0.0767730647439668,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HpkolliIAG003
Hemiphyllodactylus,0.077021609075349,0.00991690024169589,0.0671047088336531,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_Hpaurant
Hemiphyllodactylus,0.0949592454663553,0.0122264566479688,0.0827327888183865,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HpMGIAG011
Hemiphyllodactylus,0.0799341308241443,0.0102919013353022,0.0696422294888421,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HpDEVIAG009
Hemiphyllodactylus,0.0863345695623426,0.0111159884094596,0.0752185811528831,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HPDbariIAG018
Hemiphyllodactylus,0.0751276148543817,0.00967303943466826,0.0654545754197135,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HParkIAG012
Hemiphyllodactylus,0.0726601181012159,0.00935533743594845,0.0633047806652674,Herpetofauna,Asian,Wet + Dry,Hemiphyllodactylus_HPRVIAG008
Geckoella,0.062180188001959,0.00704414411234335,0.0551360438896157,Herpetofauna,Asian,Wet + Dry,Geckoella_col
Geckoella,0.0627785290340027,0.00711192776809413,0.0556666012659086,Herpetofauna,Asian,Wet + Dry,Geckoella_cfcol
Geckoella,0.0673218788434835,0.00762662564597385,0.0596952531975097,Herpetofauna,Asian,Wet + Dry,Geckoella_cfsp
Geckoella,0.0548582600633345,0.00621467226227046,0.048643587801064,Herpetofauna,Asian,Wet + Dry,Geckoella_jey
Geckoella,0.0591044552570819,0.0066957066855333,0.0524087485715486,Herpetofauna,Asian,Wet + Dry,Geckoella_neb
Geckoella,0.0607592886648721,0.00688317612525301,0.0538761125396191,Herpetofauna,Asian,Wet + Dry,Geckoella_neb1
Geckoella,0.0663826747379127,0.00752022697972445,0.0588624477581882,Herpetofauna,Asian,Wet + Dry,Geckoella_neb2
Geckoella,0.0579700171983806,0.00656719074775956,0.0514028264506211,Herpetofauna,Asian,Wet + Dry,Geckoella_neb3
Geckoella,0.0678371790698707,0.007685001941904,0.0601521771279667,Herpetofauna,Asian,Wet + Dry,Geckoella_albo
Geckoella,0.0605391302993167,0.00685823526700953,0.0536808950323071,Herpetofauna,Asian,Wet + Dry,Geckoella_calbo
Geckoella,0.0718165361339451,0.00813580734366522,0.0636807287902799,Herpetofauna,Asian,Wet + Dry,Geckoella_cdec2
Geckoella,0.0678928349674275,0.00769130697531881,0.0602015279921087,Herpetofauna,Asian,Wet + Dry,Geckoella_cdec1
Geckoella,0.0664860258941132,0.00753193521769939,0.0589540906764138,Herpetofauna,Asian,Wet + Dry,Geckoella_dec
Geckoella,0.0620717468464778,0.00703185924876437,0.0550398875977134,Herpetofauna,Asian,Wet + Dry,Geckoella_tri
Cnemaspis,0.0312237293181422,0.00137944698728181,0.0298442823308604,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_galaxia_sp_nov_Nd2_CESL513
Cnemaspis,0.0284421966694996,0.00125656042260849,0.0271856362468911,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_regalis_sp_nov_ND2_L488
Cnemaspis,0.0356014553598869,0.00157285248788359,0.0340286028720033,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_nigriventris_sp_nov_ND2_L264
Cnemaspis,0.029751914465904,0.00131442302608006,0.0284374914398239,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L276_Cnemaspis_ornata
Cnemaspis,0.029599761749925,0.0013077010037513,0.0282920607461737,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_smaug_sp_nov_ND2_CESL251
Cnemaspis,0.0307373872421438,0.00135796066498223,0.0293794265771615,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L709_Cnemaspis_cf_maculicollis
Cnemaspis,0.0345946113864752,0.00152837068138207,0.0330662407050932,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L379_Cnemaspis_beddomei
Cnemaspis,0.0402650182865535,0.00177888610301141,0.0384861321835421,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_nimbus_sp_nov_CESL252
Cnemaspis,0.0347111740361592,0.0015335203543855,0.0331776536817737,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L232_Cnemaspis_anamudiensis
Cnemaspis,0.040042941785253,0.00176907488675522,0.0382738668984977,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_wallaceii_ND2_CESL378
Cnemaspis,0.0415751180195081,0.00183676558022725,0.0397383524392809,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_palanica_sp_nov_ND2_CESL340
Cnemaspis,0.0357376174730741,0.00157886805427876,0.0341587494187953,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_cf_flavigularis_Munnar_Z
Cnemaspis,0.0431909657562298,0.00190815283412045,0.0412828129221093,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038013_1_Cnemaspis_sp__11_IA_2017
Cnemaspis,0.0462605240781451,0.00204376421277123,0.0442167598653739,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_littoralis
Cnemaspis,0.0422801363625146,0.00186791289832399,0.0404122234641906,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037997_1_C_alwisi_AMB7447
Cnemaspis,0.0473601890346716,0.00209234679865787,0.0452678422360137,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK562336_1_Cnemaspis_kohukumburai
Cnemaspis,0.0537195181600951,0.00237329842086213,0.051346219739233,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038007_1_Cnemaspis_punctata
Cnemaspis,0.041963781406397,0.00185393651239387,0.0401098448940032,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038009_1_C_nillgala_AMB7418
Cnemaspis,0.0417611979004311,0.00184498648582496,0.0399162114146061,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038011_1_Cnemaspis_sp__9_IA_2017
Cnemaspis,0.0403934921516328,0.00178456200688318,0.0386089301447496,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038012_1_C_hitihami_WHT5918
Cnemaspis,0.0547708684924549,0.00241974649353706,0.0523511219989178,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038005_1_Cnemaspis_podihuna
Cnemaspis,0.0415568861962224,0.00183596010841932,0.0397209260878031,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037998_1_C_gemunu_AMB7495
Cnemaspis,0.0473812601540986,0.00209327770898943,0.0452879824451092,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY038001_1_Cnemaspis_phillipsi
Cnemaspis,0.1294310694409,0.00571819262784767,0.123712876813052,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037970_1_C_kallima_AA82
Cnemaspis,0.124363972524622,0.0054943311055995,0.118869641419023,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037971_1_C_kandiana_AA57
Cnemaspis,0.129046001904735,0.00570118055836518,0.12334482134637,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037980_1_Cnemaspis_pava
Cnemaspis,0.111145991678928,0.00491036806679149,0.106235623612137,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037986_1_Cnemaspis_upendrai
Cnemaspis,0.151057451887923,0.00667363417066866,0.144383817717255,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037989_1_Cnemaspis_sp__1_IA_2017
Cnemaspis,0.12254777867058,0.00541409267172276,0.117133685998857,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037974_1_Cnemaspis_kumarasinghei
Cnemaspis,0.143141774887767,0.00632392396536602,0.136817850922401,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK562357_1_Cnemaspis_kumarasinghei
Cnemaspis,0.145475987149584,0.00642704816425433,0.139048938985329,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK562362_1_Cnemaspis_nandimithrai
Cnemaspis,0.151419794374582,0.00668964226010898,0.144730152114473,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK562364_1_Cnemaspis_gotaimbarai
Cnemaspis,0.135667038057057,0.00599369425139473,0.129673343805663,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037984_1_Cnemaspis_silvula
Cnemaspis,0.126638758602301,0.00559482988873944,0.121043928713561,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037990_1_Cnemaspis_sp__2_IA_2017
Cnemaspis,0.145277030582447,0.00641825837382475,0.138858772208622,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037976_1_C_latha_WHT7214
Cnemaspis,0.153693525951219,0.00679009445597966,0.146903431495239,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK562348_1_Cnemaspis_kivulegedarai
Cnemaspis,0.119709628971893,0.00528870479728223,0.114420924174611,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037991_1_C_ingerorum_AMB7508
Cnemaspis,0.125486915292491,0.00554394209223865,0.119942973200253,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK562351_1_Cnemaspis_butewai
Cnemaspis,0.126694336598282,0.00559728529367633,0.121097051304606,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037993_1_Cnemaspis_sp__5_IA_2017
Cnemaspis,0.126282409309108,0.0055790865752516,0.120703322733856,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037977_1_C_modiglianii_MVZ239314
